# channel  phase_bin  observed  model  ns_surface  background  mdnse_contrib
188 22 100 83.234 3.067 80.167 0.026315313
188 23 76 82.924 2.757 80.167 0.0044881126
188 24 91 83.192 3.024 80.168 0.0057072807
188 25 105 84.037 3.87 80.167 0.041139262
188 26 62 85.57 5.402 80.168 0.052007837
188 27 90 87.642 7.475 80.167 0.00052051976
188 28 88 89.721 9.554 80.167 0.00027727542
188 29 104 91.38 11.213 80.167 0.01490968
188 30 82 92.418 12.251 80.167 0.010160576
188 31 90 92.721 12.553 80.168 0.00069311725
189 0 101 90.477 11.679 78.798 0.010366419
189 1 118 89.4 10.601 78.799 0.076574063
189 2 75 87.854 9.055 78.799 0.015467717
189 3 85 86.058 7.26 78.798 0.00010479027
189 4 81 84.228 5.43 78.798 0.00097547619
189 5 64 82.556 3.757 78.799 0.032234308
189 6 89 81.218 2.419 78.799 0.0056693344
189 7 83 80.314 1.516 78.798 0.00067540091
189 8 84 79.741 0.942 78.799 0.0016981064
189 9 73 79.811 1.013 78.798 0.0043428155
189 10 77 80.648 1.85 78.798 0.0012458314
189 11 83 81.809 3.01 78.799 0.00013279238
189 12 79 83.064 4.265 78.799 0.0015461692
189 13 82 84.252 5.453 78.799 0.00047477342
189 14 76 85.201 6.402 78.799 0.0079253725
189 15 89 85.79 6.992 78.798 0.00096462761
189 16 89 85.953 7.154 78.799 0.00086914959
189 17 87 85.696 6.897 78.799 0.00015918598
189 18 75 85.093 6.294 78.799 0.0095365254
189 19 91 84.262 5.463 78.799 0.0042502222
189 20 77 83.309 4.51 78.799 0.0037262388
189 21 79 82.414 3.615 78.799 0.0010911304
189 22 80 81.753 2.954 78.799 0.00028768251
189 23 90 81.455 2.656 78.799 0.0068355546
189 24 88 81.715 2.916 78.799 0.0036979428
189 25 85 82.535 3.736 78.799 0.00056883128
189 26 89 84.018 5.219 78.799 0.002323577
189 27 76 86.021 7.223 78.798 0.0094009501
189 28 107 88.031 9.232 78.799 0.033685151
189 29 89 89.634 10.835 78.799 3.7629473e-05
189 30 87 90.635 11.837 78.798 0.001236968
189 31 79 90.926 12.127 78.799 0.013314941
190 0 104 93.32 11.314 82.006 0.010678054
190 1 75 92.274 10.268 82.006 0.02793415
190 2 92 90.774 8.768 82.006 0.00014071181
190 3 76 89.032 7.026 82.006 0.015899072
190 4 91 87.258 5.252 82.006 0.0013108627
190 5 81 85.638 3.632 82.006 0.0020137758
190 6 102 84.342 2.336 82.006 0.029189903
190 7 79 83.469 1.463 82.006 0.0018696931
190 8 80 82.916 0.909 82.007 0.00079602125
190 9 103 82.985 0.979 82.006 0.037502551
190 10 94 83.797 1.79 82.007 0.0097455285
190 11 77 84.921 2.914 82.007 0.0058736714
190 12 80 86.134 4.127 82.007 0.0035223878
190 13 88 87.281 5.274 82.007 4.839577e-05
190 14 74 88.195 6.189 82.006 0.018863419
190 15 96 88.762 6.756 82.006 0.0049044101
190 16 100 88.917 6.91 82.007 0.011499112
190 17 87 88.667 6.661 82.006 0.0002601482
190 18 86 88.084 6.077 82.007 0.0004065791
190 19 77 87.282 5.276 82.006 0.0098970285
190 20 98 86.362 4.355 82.007 0.012679623
190 21 90 85.498 3.492 82.006 0.0018974075
190 22 96 84.86 2.854 82.006 0.011617696
190 23 79 84.573 2.567 82.006 0.0029075535
190 24 79 84.827 2.821 82.006 0.0031786277
190 25 83 85.624 3.618 82.006 0.00064458068
190 26 84 87.063 5.057 82.006 0.00087830148
190 27 75 89.006 7 82.006 0.018364448
190 28 87 90.954 8.948 82.006 0.0014636019
190 29 83 92.507 10.501 82.006 0.0084612906
190 30 107 93.477 11.471 82.006 0.017119683
190 31 98 93.758 11.751 82.007 0.0016845773
191 0 104 91.003 10.989 80.014 0.015813786
191 1 80 89.984 9.97 80.014 0.009331657
191 2 92 88.525 8.511 80.014 0.0011304705
191 3 84 86.831 6.817 80.014 0.00075029035
191 4 93 85.107 5.093 80.014 0.0058322191
191 5 74 83.533 3.519 80.014 0.0085076342
191 6 63 82.275 2.262 80.013 0.034780706
191 7 80 81.429 1.415 80.014 0.00019116751
191 8 79 80.894 0.88 80.014 0.00033582233
191 9 74 80.962 0.948 80.014 0.0045375107
191 10 72 81.751 1.737 80.014 0.0089011872
191 11 87 82.842 2.828 80.014 0.0016185219
191 12 96 84.018 4.005 80.013 0.013440278
191 13 84 85.128 5.114 80.014 0.00011911538
191 14 83 86.012 5.998 80.014 0.00084929694
191 15 98 86.559 6.545 80.014 0.012253992
191 16 72 86.706 6.692 80.014 0.020245977
191 17 73 86.463 6.449 80.014 0.016968104
191 18 87 85.897 5.884 80.013 0.00011389395
191 19 76 85.121 5.107 80.014 0.0077881541
191 20 100 84.231 4.217 80.014 0.023278657
191 21 90 83.395 3.381 80.014 0.0040840897
191 22 87 82.778 2.764 80.014 0.00166873
191 23 94 82.501 2.487 80.014 0.01237855
191 24 87 82.75 2.736 80.014 0.0016909372
191 25 88 83.526 3.512 80.014 0.0018738792
191 26 78 84.926 4.912 80.014 0.0044907057
191 27 103 86.815 6.801 80.014 0.024523081
191 28 93 88.708 8.694 80.014 0.0017245232
191 29 84 90.217 10.203 80.014 0.0036183565
191 30 75 91.159 11.145 80.014 0.024444355
191 31 104 91.43 11.416 80.014 0.014791771
192 0 99 89.301 10.694 78.607 0.0088065041
192 1 99 88.307 9.7 78.607 0.010704065
192 2 90 86.885 8.277 78.608 0.00090837615
192 3 92 85.235 6.627 78.608 0.0042843528
192 4 80 83.556 4.948 78.608 0.0011837858
192 5 85 82.024 3.417 78.607 0.00082911635
192 6 89 80.801 2.194 78.607 0.006293198
192 7 93 79.98 1.372 78.608 0.015869805
192 8 70 79.461 0.853 78.608 0.0083796081
192 9 70 79.528 0.921 78.607 0.0084987122
192 10 99 80.297 1.689 78.608 0.032747049
192 11 81 81.358 2.75 78.608 1.1998188e-05
192 12 79 82.5 3.893 78.607 0.0011467948
192 13 71 83.576 4.969 78.607 0.014805896
192 14 85 84.432 5.825 78.607 3.0202737e-05
192 15 82 84.96 6.352 78.608 0.00082022508
192 16 82 85.101 6.493 78.608 0.00090022932
192 17 105 84.864 6.256 78.608 0.037957363
192 18 70 84.315 5.707 78.608 0.019183698
192 19 79 83.561 4.954 78.607 0.0019474655
192 20 67 82.698 4.09 78.608 0.023069505
192 21 90 81.888 3.28 78.608 0.0061603517
192 22 83 81.29 2.682 78.608 0.00027374226
192 23 85 81.022 2.415 78.607 0.0014814233
192 24 78 81.265 2.658 78.607 0.00099796657
192 25 98 82.023 3.416 78.607 0.023896819
192 26 76 83.389 4.781 78.608 0.0051111774
192 27 74 85.229 6.621 78.608 0.01180407
192 28 65 87.072 8.464 78.608 0.045607157
192 29 89 88.541 9.933 78.608 1.9723092e-05
192 30 81 89.457 10.849 78.608 0.0066954887
192 31 97 89.719 11.111 78.608 0.0049628561
193 0 83 88.636 10.419 78.217 0.0029736619
193 1 74 87.665 9.449 78.216 0.017481106
193 2 79 86.277 8.061 78.216 0.0049574047
193 3 92 84.667 6.451 78.216 0.0050339975
193 4 87 83.03 4.814 78.216 0.0014754709
193 5 73 81.538 3.321 78.217 0.0068243599
193 6 82 80.347 2.131 78.216 0.00025579693
193 7 82 79.549 1.332 78.217 0.00056238826
193 8 102 79.044 0.828 78.216 0.049333514
193 9 88 79.112 0.895 78.217 0.0073953327
193 10 81 79.861 1.644 78.217 0.00012144987
193 11 80 80.895 2.678 78.217 7.4988677e-05
193 12 73 82.005 3.789 78.216 0.0075913158
193 13 66 83.05 4.834 78.216 0.027214377
193 14 71 83.88 5.663 78.217 0.015530354
193 15 91 84.39 6.174 78.216 0.0040902753
193 16 82 84.525 6.309 78.216 0.00059685988
193 17 93 84.293 6.077 78.216 0.0070971946
193 18 96 83.759 5.543 78.216 0.014027601
193 19 99 83.028 4.811 78.217 0.023881864
193 20 94 82.189 3.973 78.216 0.013059392
193 21 76 81.403 3.187 78.216 0.0027328737
193 22 75 80.823 2.606 78.217 0.0031742652
193 23 70 80.564 2.347 78.217 0.010447356
193 24 92 80.802 2.586 78.216 0.011738985
193 25 71 81.543 3.326 78.217 0.010405861
193 26 91 82.876 4.659 78.217 0.0061785911
193 27 67 84.67 6.453 78.217 0.02922959
193 28 90 86.467 8.25 78.217 0.001168522
193 29 98 87.899 9.682 78.217 0.0095516492
193 30 70 88.791 10.574 78.217 0.033055932
193 31 96 89.045 10.828 78.217 0.0045283907
194 0 83 88.281 10.16 78.121 0.0026108502
194 1 85 87.332 9.211 78.121 0.00050910424
194 2 98 85.976 7.855 78.121 0.013534666
194 3 89 84.405 6.284 78.121 0.0019766085
194 4 91 82.807 4.686 78.121 0.0062839907
194 5 71 81.352 3.231 78.121 0.010032245
194 6 101 80.192 2.071 78.121 0.040533145
194 7 62 79.415 1.294 78.121 0.028392039
194 8 78 78.925 0.804 78.121 8.0100106e-05
194 9 77 78.992 0.871 78.121 0.00037147389
194 10 86 79.723 1.602 78.121 0.0036885348
194 11 100 80.73 2.609 78.121 0.034762664
194 12 75 81.811 3.69 78.121 0.0043428155
194 13 84 82.827 4.705 78.122 0.00012880883
194 14 87 83.632 5.511 78.121 0.0010619249
194 15 76 84.126 6.005 78.121 0.0061816336
194 16 90 84.255 6.134 78.121 0.0030897952
194 17 68 84.029 5.907 78.122 0.024052625
194 18 80 83.509 5.388 78.121 0.0011527002
194 19 70 82.798 4.677 78.121 0.015333237
194 20 80 81.983 3.862 78.121 0.00036812478
194 21 91 81.219 3.098 78.121 0.0089560424
194 22 84 80.655 2.534 78.121 0.0010474707
194 23 80 80.404 2.283 78.121 1.5279613e-05
194 24 82 80.638 2.517 78.121 0.00017366162
194 25 75 81.363 3.242 78.121 0.003790299
194 26 89 82.665 4.543 78.122 0.0037570144
194 27 83 84.416 6.295 78.121 0.00018770512
194 28 94 86.169 8.048 78.121 0.0057409541
194 29 80 87.566 9.445 78.121 0.005358982
194 30 97 88.435 10.314 78.121 0.00686759
194 31 72 88.681 10.56 78.121 0.026049164
195 0 82 87.353 9.91 77.443 0.0026825271
195 1 82 86.426 8.982 77.444 0.0018338865
195 2 91 85.101 7.658 77.443 0.003257665
195 3 74 83.567 6.123 77.444 0.0085684284
195 4 90 82.007 4.564 77.443 0.0059809373
195 5 78 80.588 3.144 77.444 0.00062701534
195 6 85 79.457 2.014 77.443 0.0028763344
195 7 72 78.701 1.257 77.444 0.0042036724
195 8 71 78.225 0.781 77.444 0.0048868086
195 9 86 78.291 0.847 77.444 0.0055634695
195 10 73 79.004 1.561 77.443 0.0033746675
195 11 77 79.987 2.543 77.444 0.00083525689
195 12 81 81.039 3.595 77.444 1.4238979e-07
195 13 82 82.026 4.582 77.444 6.3284349e-08
195 14 94 82.807 5.364 77.443 0.011728504
195 15 81 83.286 5.842 77.444 0.0004892176
195 16 76 83.41 5.967 77.443 0.0051402713
195 17 93 83.188 5.745 77.443 0.0090129031
195 18 79 82.682 5.239 77.443 0.0012691624
195 19 105 81.991 4.547 77.444 0.049561576
195 20 94 81.199 3.755 77.444 0.015340426
195 21 69 80.457 3.013 77.444 0.01228829
195 22 86 79.909 2.465 77.444 0.0034731762
195 23 85 79.665 2.222 77.443 0.0026645168
195 24 74 79.895 2.451 77.444 0.0032532485
195 25 68 80.604 3.16 77.444 0.014871898
195 26 93 81.876 4.432 77.444 0.011584348
195 27 76 83.585 6.142 77.443 0.0053859311
195 28 76 85.297 7.853 77.444 0.0080916164
195 29 88 86.659 9.216 77.443 0.0001683477
195 30 86 87.507 10.063 77.444 0.0002126063
195 31 86 87.746 10.302 77.444 0.00028538957
196 0 80 85.695 9.667 76.028 0.0030362469
196 1 90 84.789 8.76 76.029 0.002542095
196 2 74 83.494 7.466 76.028 0.0084381663
196 3 95 81.996 5.967 76.029 0.015830825
196 4 75 80.474 4.445 76.029 0.0028051702
196 5 71 79.089 3.06 76.029 0.0061254683
196 6 73 77.987 1.958 76.029 0.0023282433
196 7 82 77.251 1.222 76.029 0.0021113195
196 8 61 76.788 0.759 76.029 0.023334788
196 9 78 76.853 0.825 76.028 0.00012316192
196 10 87 77.549 1.521 76.028 0.0083619035
196 11 93 78.507 2.479 76.028 0.019663744
196 12 87 79.532 3.503 76.029 0.0052210547
196 13 73 80.491 4.463 76.028 0.0052532639
196 14 74 81.25 5.221 76.029 0.0049206858
196 15 106 81.714 5.685 76.029 0.055215576
196 16 89 81.833 5.804 76.029 0.004808664
196 17 73 81.616 5.587 76.029 0.0069496191
196 18 78 81.123 5.094 76.029 0.00091304796
196 19 83 80.45 4.422 76.028 0.0006087374
196 20 81 79.681 3.652 76.029 0.00016286929
196 21 80 78.959 2.93 76.029 0.00010144977
196 22 74 78.427 2.398 76.029 0.0018347152
196 23 80 78.191 2.162 76.029 0.00030635626
196 24 79 78.416 2.387 76.029 3.1928265e-05
196 25 69 79.109 3.081 76.028 0.0095667851
196 26 64 80.352 4.324 76.028 0.02503176
196 27 93 82.021 5.993 76.028 0.011284315
196 28 82 83.692 7.663 76.029 0.00026800959
196 29 81 85.022 8.993 76.029 0.0015143761
196 30 97 85.848 9.819 76.029 0.011642739
196 31 83 86.08 10.051 76.029 0.00088807789
197 0 107 86.407 9.428 76.979 0.03969985
197 1 91 85.521 8.542 76.979 0.002810297
197 2 77 84.256 7.278 76.978 0.0049288338
197 3 84 82.793 5.814 76.979 0.00013638423
197 4 81 81.307 4.329 76.978 8.8232051e-06
197 5 69 79.957 2.978 76.979 0.011239137
197 6 58 78.883 1.904 76.979 0.040825865
197 7 60 78.166 1.187 76.979 0.03089358
197 8 92 77.717 0.738 76.979 0.019098027
197 9 94 77.781 0.802 76.979 0.024626221
197 10 70 78.46 1.482 76.978 0.0067002398
197 11 75 79.394 2.415 76.979 0.0018074643
197 12 89 80.392 3.413 76.979 0.0069367196
197 13 76 81.324 4.346 76.978 0.0026535405
197 14 77 82.061 5.082 76.979 0.0023978516
197 15 81 82.51 5.531 76.979 0.00021345362
197 16 77 82.624 5.645 76.979 0.0029610125
197 17 75 82.411 5.433 76.978 0.0051416588
197 18 86 81.932 4.953 76.979 0.0015492144
197 19 94 81.278 4.299 76.979 0.015151667
197 20 72 80.529 3.551 76.978 0.0068099802
197 21 91 79.828 2.85 76.978 0.011684536
197 22 86 79.311 2.332 76.979 0.0041886302
197 23 80 79.082 2.103 76.979 7.8892367e-05
197 24 68 79.303 2.324 76.979 0.011960162
197 25 85 79.982 3.003 76.979 0.0023572787
197 26 74 81.196 4.217 76.979 0.0048476576
197 27 83 82.825 5.847 76.978 2.866987e-06
197 28 95 84.456 7.477 76.979 0.010407835
197 29 87 85.753 8.774 76.979 0.00014557357
197 30 81 86.558 9.58 76.978 0.0028919229
197 31 98 86.784 9.805 76.979 0.011776755
198 0 87 82.603 9.194 73.409 0.0018099332
198 1 97 81.737 8.328 73.409 0.021808683
198 2 83 80.502 7.093 73.409 0.0005841636
198 3 87 79.074 5.664 73.41 0.0058810891
198 4 77 77.624 4.214 73.41 3.6451785e-05
198 5 77 76.307 2.897 73.41 4.4958943e-05
198 6 79 75.26 1.851 73.409 0.0013094618
198 7 78 74.563 1.154 73.409 0.0011058817
198 8 69 74.126 0.717 73.409 0.0024598398
198 9 63 74.19 0.78 73.41 0.011722218
198 10 71 74.853 1.443 73.41 0.0013897851
198 11 71 75.763 2.353 73.41 0.0021237862
198 12 74 76.734 3.324 73.41 0.00069975602
198 13 76 77.64 4.231 73.409 0.00025178933
198 14 77 78.355 4.945 73.41 0.00017188114
198 15 73 78.79 5.38 73.41 0.0031383888
198 16 81 78.899 5.489 73.41 0.00041323941
198 17 77 78.691 5.282 73.409 0.00026769289
198 18 82 78.224 4.815 73.409 0.001334792
198 19 78 77.588 4.179 73.409 1.5890738e-05
198 20 75 76.861 3.452 73.409 0.00032422192
198 21 84 76.18 2.771 73.409 0.005724837
198 22 83 75.677 2.268 73.409 0.0050202771
198 23 71 75.455 2.046 73.409 0.0018579971
198 24 74 75.672 2.263 73.409 0.00026171112
198 25 72 76.336 2.926 73.41 0.0017600628
198 26 86 77.522 4.113 73.409 0.0067287818
198 27 73 79.112 5.703 73.409 0.0034971665
198 28 82 80.703 7.294 73.409 0.00015748151
198 29 73 81.969 8.559 73.41 0.0075307403
198 30 78 82.754 9.344 73.41 0.0021157677
198 31 86 82.973 9.563 73.41 0.00085777713
199 0 107 85.646 8.963 76.683 0.042688225
199 1 88 84.8 8.117 76.683 0.00095862683
199 2 92 83.594 6.911 76.683 0.0066149779
199 3 82 82.2 5.517 76.683 3.7446361e-06
199 4 89 80.785 4.102 76.683 0.0063177838
199 5 62 79.501 2.818 76.683 0.028673146
199 6 87 78.481 1.798 76.683 0.0067940206
199 7 69 77.803 1.12 76.683 0.0072545592
199 8 84 77.379 0.696 76.683 0.0041039003
199 9 86 77.442 0.759 76.683 0.0068563691
199 10 73 78.088 1.405 76.683 0.0024235045
199 11 89 78.975 2.292 76.683 0.0094084566
199 12 84 79.92 3.237 76.683 0.0015583677
199 13 85 80.801 4.118 76.683 0.0016505982
199 14 62 81.494 4.811 76.683 0.035575544
199 15 87 81.915 5.232 76.683 0.0024206474
199 16 89 82.02 5.337 76.683 0.0045610042
199 17 90 81.817 5.134 76.683 0.0062686602
199 18 84 81.363 4.68 76.683 0.00065098335
199 19 76 80.745 4.062 76.683 0.0021077644
199 20 67 80.038 3.355 76.683 0.015913715
199 21 65 79.376 2.693 76.683 0.01934754
199 22 69 78.888 2.205 76.683 0.0091530648
199 23 63 78.673 1.99 76.683 0.022996084
199 24 82 78.885 2.202 76.683 0.00090837615
199 25 88 79.534 2.851 76.683 0.0067097471
199 26 71 80.693 4.01 76.683 0.0087956117
199 27 89 82.245 5.562 76.683 0.0042716959
199 28 75 83.796 7.113 76.683 0.0072430263
199 29 88 85.031 8.348 76.683 0.00082522052
199 30 102 85.796 9.113 76.683 0.024580691
199 31 72 86.008 9.325 76.683 0.018369693
200 0 83 89.912 8.736 81.176 0.0044725693
200 1 82 89.085 7.91 81.175 0.0046992585
200 2 91 87.908 6.732 81.176 0.00089501146
200 3 83 86.547 5.372 81.175 0.0011778012
200 4 97 85.167 3.992 81.175 0.013108088
200 5 92 83.916 2.74 81.176 0.006117898
200 6 83 82.923 1.747 81.176 5.5504868e-07
200 7 99 82.263 1.088 81.175 0.026224357
200 8 85 81.851 0.676 81.175 0.0009283141
200 9 68 81.913 0.738 81.175 0.018121377
200 10 90 82.544 1.368 81.176 0.0052042892
200 11 85 83.408 2.232 81.176 0.00023726613
200 12 73 84.327 3.151 81.176 0.012011007
200 13 83 85.182 4.007 81.175 0.00044571691
200 14 85 85.855 4.679 81.176 6.8435564e-05
200 15 79 86.262 5.087 81.175 0.0049369885
200 16 88 86.363 5.187 81.176 0.00025086899
200 17 87 86.164 4.989 81.175 6.5427779e-05
200 18 90 85.722 4.547 81.175 0.0017132912
200 19 85 85.122 3.946 81.176 1.3933791e-06
200 20 87 84.435 3.26 81.175 0.00061592008
200 21 88 83.792 2.617 81.175 0.0016576815
200 22 64 83.319 2.143 81.176 0.034939679
200 23 90 83.11 1.934 81.176 0.0044441434
200 24 73 83.318 2.143 81.175 0.0099664541
200 25 88 83.953 2.777 81.176 0.0015332608
200 26 85 85.084 3.908 81.176 6.605538e-07
200 27 100 86.598 5.422 81.176 0.016814689
200 28 76 88.111 6.936 81.175 0.013731236
200 29 97 89.314 8.139 81.175 0.0055303216
200 30 87 90.06 8.885 81.175 0.00087658185
200 31 90 90.266 9.091 81.175 6.6238867e-06
201 0 79 81.393 8.513 72.88 0.00053608668
201 1 86 80.585 7.705 72.88 0.0027450265
201 2 73 79.437 6.557 72.88 0.003878972
201 3 81 78.109 5.229 72.88 0.00078243056
201 4 89 76.764 3.884 72.88 0.014016144
201 5 72 75.544 2.664 72.88 0.0011758097
201 6 80 74.577 1.697 72.88 0.0027531434
201 7 93 73.936 1.056 72.88 0.034023398
201 8 74 73.536 0.656 72.88 2.0155129e-05
201 9 83 73.597 0.717 72.88 0.0082771818
201 10 67 74.212 1.332 72.88 0.0048692386
201 11 73 75.053 2.173 72.88 0.00039457314
201 12 85 75.947 3.067 72.88 0.0076724606
201 13 77 76.778 3.898 72.88 4.6137661e-06
201 14 69 77.43 4.55 72.88 0.0066528047
201 15 84 77.825 4.945 72.88 0.0035696328
201 16 76 77.92 5.04 72.88 0.00034510566
201 17 72 77.727 4.847 72.88 0.0030704639
201 18 68 77.297 4.417 72.88 0.0080916164
201 19 56 76.713 3.833 72.88 0.040163877
201 20 76 76.047 3.167 72.88 2.0679753e-07
201 21 77 75.423 2.543 72.88 0.0002328161
201 22 83 74.962 2.082 72.88 0.0060484713
201 23 73 74.76 1.88 72.88 0.00028998462
201 24 72 74.965 2.084 72.881 0.00082299845
201 25 80 75.585 2.704 72.881 0.0018247822
201 26 84 76.689 3.809 72.88 0.0050038374
201 27 80 78.165 5.285 72.88 0.0003152258
201 28 78 79.641 6.761 72.88 0.00025209648
201 29 74 80.814 7.934 72.88 0.0043466421
201 30 77 81.54 8.66 72.88 0.0019295735
201 31 71 81.74 8.86 72.88 0.01079837
202 0 80 85.678 8.293 77.385 0.0030181471
202 1 81 84.889 7.505 77.384 0.0014158769
202 2 76 83.768 6.384 77.384 0.0056489542
202 3 84 82.474 5.089 77.385 0.0002180011
202 4 70 81.162 3.778 77.384 0.011663628
202 5 83 79.974 2.589 77.385 0.00085721048
202 6 87 79.032 1.648 77.384 0.0059435822
202 7 80 78.409 1.025 77.384 0.00023696815
202 8 80 78.021 0.637 77.384 0.00036664115
202 9 76 78.081 0.697 77.384 0.00040540937
202 10 68 78.68 1.296 77.384 0.010678054
202 11 86 79.5 2.115 77.385 0.0039552718
202 12 81 80.369 2.984 77.385 3.7274201e-05
202 13 77 81.176 3.791 77.385 0.0016325655
202 14 70 81.808 4.424 77.384 0.013052759
202 15 78 82.189 4.805 77.384 0.0016427457
202 16 85 82.281 4.897 77.384 0.00069209871
202 17 71 82.092 4.708 77.384 0.011517795
202 18 72 81.674 4.29 77.384 0.0087611636
202 19 84 81.107 3.723 77.384 0.00078351351
202 20 78 80.46 3.075 77.385 0.00056652599
202 21 85 79.854 2.469 77.385 0.0024790723
202 22 91 79.407 2.023 77.384 0.012581757
202 23 84 79.211 1.827 77.384 0.0021470359
202 24 92 79.412 2.027 77.385 0.014834165
202 25 67 80.017 2.633 77.384 0.015862493
202 26 92 81.095 3.71 77.385 0.011132712
202 27 72 82.534 5.15 77.384 0.010388103
202 28 92 83.973 6.588 77.385 0.006031928
202 29 106 85.116 7.732 77.384 0.040829776
202 30 84 85.823 8.439 77.384 0.00031111644
202 31 93 86.017 8.633 77.384 0.0045649256
203 0 101 85.064 8.078 76.986 0.023774329
203 1 87 84.294 7.308 76.986 0.00068549645
203 2 102 83.2 6.214 76.986 0.033087604
203 3 77 81.938 4.952 76.986 0.0022827155
203 4 61 80.659 3.673 76.986 0.036180325
203 5 103 79.502 2.516 76.986 0.051690582
203 6 82 78.586 1.6 76.986 0.0010911304
203 7 78 77.98 0.994 76.986 3.7446361e-08
203 8 97 77.603 0.617 76.986 0.035222385
203 9 78 77.663 0.677 76.986 1.0631864e-05
203 10 82 78.246 1.26 76.986 0.0013192836
203 11 79 79.044 2.058 76.986 1.8124039e-07
203 12 68 79.889 2.903 76.986 0.01323245
203 13 77 80.672 3.686 76.986 0.0012622779
203 14 76 81.285 4.299 76.986 0.0026148068
203 15 86 81.654 4.668 76.986 0.0017681906
203 16 79 81.742 4.756 76.986 0.00070385715
203 17 74 81.557 4.571 76.986 0.0053462402
203 18 81 81.151 4.165 76.986 2.1345362e-06
203 19 70 80.6 3.614 76.986 0.010518683
203 20 79 79.972 2.986 76.986 8.8446806e-05
203 21 77 79.384 2.398 76.986 0.00053206186
203 22 73 78.95 1.964 76.986 0.0033142369
203 23 88 78.761 1.775 76.986 0.0079909711
203 24 67 78.957 1.971 76.986 0.013384251
203 25 84 79.549 2.563 76.986 0.0018546622
203 26 71 80.6 3.614 76.986 0.0086276415
